OrderDetailID,OrderID,ProductID,Quantity,Discount
OD00872,O0285,P014,1,15
OD00873,O0285,P042,3,20
OD00874,O0285,P043,1,5
OD00875,O0285,P033,1,20
OD00876,O0286,P041,2,15
OD00877,O0286,P025,2,0
OD00878,O0286,P009,5,10
OD00879,O0286,P013,3,20
OD00880,O0286,P022,5,10
OD00881,O0287,P033,5,10
OD00882,O0287,P002,5,0
OD00883,O0287,P041,5,5
OD00884,O0287,P016,5,15
OD00885,O0287,P014,1,10
OD00886,O0288,P019,3,5
OD00887,O0288,P024,4,10
OD00888,O0288,P001,4,0
OD00889,O0288,P039,1,0
OD00890,O0288,P030,3,10
OD00891,O0289,P005,3,15
OD00892,O0289,P048,5,15
OD00893,O0289,P039,1,0
OD00894,O0289,P024,3,5
OD00895,O0290,P040,1,15
OD00896,O0290,P030,1,5
OD00897,O0290,P046,1,20
OD00898,O0290,P025,4,20
OD00899,O0291,P009,5,10
OD00900,O0292,P002,5,15
OD00901,O0292,P039,1,15
OD00902,O0292,P008,3,15
OD00903,O0293,P032,1,10
OD00904,O0293,P003,4,20
OD00905,O0294,P013,1,15
OD00906,O0294,P014,3,20
OD00907,O0294,P015,4,0
OD00908,O0295,P037,4,15
OD00909,O0295,P038,3,20
OD00910,O0295,P002,1,10
OD00911,O0296,P021,4,15
OD00912,O0296,P038,2,15
OD00913,O0296,P049,5,15
OD00914,O0296,P044,5,10
OD00915,O0297,P029,5,10
OD00916,O0297,P009,4,0
OD00917,O0298,P037,5,5
OD00918,O0298,P008,2,15
OD00919,O0298,P011,4,10
OD00920,O0299,P036,1,15
OD00921,O0299,P005,4,15
OD00922,O0299,P045,1,15
OD00923,O0300,P018,3,5
OD00924,O0300,P032,3,10
OD00925,O0300,P009,4,15
OD00926,O0301,P026,2,10
OD00927,O0301,P009,2,15
OD00928,O0301,P038,3,5
OD00929,O0301,P014,2,0
OD00930,O0301,P045,1,15
OD00931,O0302,P012,1,0
OD00932,O0302,P002,5,20
OD00933,O0302,P008,3,15
OD00934,O0302,P049,3,20
OD00935,O0303,P034,2,0
OD00936,O0303,P038,4,10
OD00937,O0303,P041,3,5
OD00938,O0303,P014,1,5
OD00939,O0303,P003,2,10
OD00940,O0304,P050,2,0
OD00941,O0304,P048,4,10
OD00942,O0305,P039,2,0
OD00943,O0305,P035,2,15
OD00944,O0305,P021,2,10
OD00945,O0305,P004,2,5
OD00946,O0305,P013,5,20
OD00947,O0306,P006,3,5
OD00948,O0306,P038,5,0
OD00949,O0306,P018,4,0
OD00950,O0306,P037,5,5
OD00951,O0307,P014,3,5
OD00952,O0307,P010,3,20
OD00953,O0307,P030,4,0
OD00954,O0308,P018,1,20
OD00955,O0308,P015,5,5
OD00956,O0308,P050,4,5
OD00957,O0308,P014,1,0
OD00958,O0308,P006,3,0
OD00959,O0309,P031,3,0
OD00960,O0309,P014,5,5
OD00961,O0309,P033,1,0
OD00962,O0310,P029,5,0
OD00963,O0310,P008,3,5
OD00964,O0310,P014,2,20
OD00965,O0310,P013,4,20
OD00966,O0310,P046,1,0
OD00967,O0311,P004,1,20
OD00968,O0311,P003,5,20
OD00969,O0311,P009,2,15
OD00970,O0311,P043,5,10
OD00971,O0312,P013,4,15
OD00972,O0312,P015,2,5
OD00973,O0312,P042,3,15
OD00974,O0312,P036,2,10
OD00975,O0312,P040,5,10
OD00976,O0313,P010,3,5
OD00977,O0313,P007,5,0
OD00978,O0313,P004,3,20
OD00979,O0313,P048,5,15
OD00980,O0314,P012,3,10
OD00981,O0314,P033,2,5
OD00982,O0315,P045,3,15
OD00983,O0315,P049,2,15
OD00984,O0315,P033,5,15
OD00985,O0316,P001,3,10
OD00986,O0317,P038,3,5
OD00987,O0317,P015,5,10
OD00988,O0317,P014,3,20
OD00989,O0317,P042,5,15
OD00990,O0318,P042,4,15
OD00991,O0318,P041,5,10
OD00992,O0318,P007,5,20
OD00993,O0318,P022,5,10
OD00994,O0319,P028,1,0
OD00995,O0319,P006,2,20
OD00996,O0319,P032,5,15
OD00997,O0319,P024,3,20
OD00998,O0319,P034,2,15
OD00999,O0320,P011,2,0
OD01000,O0320,P034,1,5
OD01001,O0321,P030,1,5
OD01002,O0321,P003,5,5
OD01003,O0322,P029,5,15
OD01004,O0322,P046,2,20
OD01005,O0322,P018,1,15
OD01006,O0322,P007,4,15
OD01007,O0323,P041,5,0
OD01008,O0323,P040,1,0
OD01009,O0323,P007,2,20
OD01010,O0323,P043,4,20
OD01011,O0324,P001,1,20
OD01012,O0324,P003,1,10
OD01013,O0324,P038,4,10
OD01014,O0325,P014,1,5
OD01015,O0326,P011,3,20
OD01016,O0326,P008,2,5
OD01017,O0326,P013,4,10
OD01018,O0326,P017,3,20
OD01019,O0326,P031,2,5
OD01020,O0327,P025,2,0
OD01021,O0328,P049,3,0
OD01022,O0329,P026,5,15
OD01023,O0329,P041,5,15
OD01024,O0329,P031,5,20
OD01025,O0329,P045,4,5
OD01026,O0329,P013,4,5
OD01027,O0330,P013,2,15
OD01028,O0330,P005,5,20
OD01029,O0331,P049,3,5
OD01030,O0331,P029,3,15
OD01031,O0331,P010,4,10
OD01032,O0331,P050,4,0
OD01033,O0332,P011,2,20
OD01034,O0332,P005,2,5
OD01035,O0332,P030,3,5
OD01036,O0333,P024,4,5
OD01037,O0333,P041,4,15
OD01038,O0333,P018,2,0
OD01039,O0333,P004,2,0
OD01040,O0333,P011,4,0
OD01041,O0334,P006,3,0
OD01042,O0334,P015,1,15
OD01043,O0334,P036,1,15
OD01044,O0334,P032,2,5
OD01045,O0334,P018,4,20
OD01046,O0335,P026,1,20
OD01047,O0335,P030,1,10
OD01048,O0336,P020,1,15
OD01049,O0336,P027,4,15
OD01050,O0336,P049,1,5
OD01051,O0337,P009,3,20
OD01052,O0338,P026,2,20
OD01053,O0338,P031,5,15
OD01054,O0338,P008,3,10
OD01055,O0339,P024,3,20
OD01056,O0339,P041,3,10
OD01057,O0339,P040,4,5
OD01058,O0339,P044,2,5
OD01059,O0340,P003,3,0
OD01060,O0340,P035,4,10
OD01061,O0340,P010,4,0
OD01062,O0340,P014,5,10
OD01063,O0340,P024,4,20
OD01064,O0341,P041,2,5
OD01065,O0341,P037,5,15
OD01066,O0341,P030,5,10
OD01067,O0341,P017,1,0
OD01068,O0341,P015,5,20
OD01069,O0342,P035,4,0
OD01070,O0342,P014,5,0
OD01071,O0342,P026,2,20
OD01072,O0343,P022,2,20
OD01073,O0343,P020,4,10
OD01074,O0344,P010,5,10
OD01075,O0344,P025,3,20
OD01076,O0344,P046,2,5
OD01077,O0344,P017,1,15
OD01078,O0345,P041,4,10
OD01079,O0345,P010,2,0
OD01080,O0345,P016,2,15
OD01081,O0346,P001,1,10
OD01082,O0346,P038,4,20
OD01083,O0347,P006,5,5
OD01084,O0347,P002,5,20
OD01085,O0347,P028,2,20
OD01086,O0347,P017,5,10
OD01087,O0348,P008,4,20
OD01088,O0348,P036,4,20
OD01089,O0349,P022,3,5
OD01090,O0350,P006,3,5
OD01091,O0350,P037,4,15
OD01092,O0350,P047,2,5
OD01093,O0351,P026,4,15
OD01094,O0352,P027,1,20
OD01095,O0352,P014,4,5
OD01096,O0352,P049,4,5
OD01097,O0352,P017,2,5
OD01098,O0353,P031,4,5
OD01099,O0353,P016,3,0
OD01100,O0353,P049,4,15
OD01101,O0353,P030,4,20
OD01102,O0354,P018,4,20
OD01103,O0355,P016,5,15
OD01104,O0355,P046,2,10
OD01105,O0356,P041,3,0
OD01106,O0356,P043,1,10
OD01107,O0356,P005,2,15
OD01108,O0356,P002,2,0
OD01109,O0356,P037,5,20
OD01110,O0357,P004,4,15
OD01111,O0358,P016,1,5
OD01112,O0358,P021,5,10
OD01113,O0358,P037,2,20
OD01114,O0359,P012,3,5
OD01115,O0359,P002,1,10
OD01116,O0359,P048,5,5
OD01117,O0360,P043,1,20
OD01118,O0360,P003,2,20
OD01119,O0360,P029,5,0
OD01120,O0360,P025,5,5
OD01121,O0360,P010,3,15
OD01122,O0361,P020,1,5
OD01123,O0361,P040,4,15
OD01124,O0361,P045,5,15
OD01125,O0361,P019,1,5
OD01126,O0362,P004,1,5
OD01127,O0362,P039,4,20
OD01128,O0363,P031,4,10
OD01129,O0363,P009,5,5
OD01130,O0364,P001,3,15
OD01131,O0365,P036,3,0
OD01132,O0365,P018,4,15
OD01133,O0365,P027,1,20
OD01134,O0366,P024,4,10
OD01135,O0367,P019,3,15
OD01136,O0367,P036,4,10
OD01137,O0367,P028,2,5
OD01138,O0367,P022,2,0
OD01139,O0368,P040,3,10
OD01140,O0368,P041,2,15
OD01141,O0368,P018,5,20
OD01142,O0369,P026,2,5
OD01143,O0369,P037,4,10
OD01144,O0370,P025,3,5
OD01145,O0370,P013,5,20
OD01146,O0370,P049,4,5
OD01147,O0370,P035,3,10
OD01148,O0370,P048,4,10
OD01149,O0371,P017,3,0
OD01150,O0371,P045,4,5
OD01151,O0371,P031,2,0
OD01152,O0372,P007,2,5
OD01153,O0372,P001,4,15
OD01154,O0372,P034,4,20
OD01155,O0372,P030,5,10
OD01156,O0373,P026,5,0
OD01157,O0373,P017,5,20
OD01158,O0373,P016,3,10
OD01159,O0374,P020,2,15
OD01160,O0375,P031,5,20
OD01161,O0375,P025,4,15
OD01162,O0375,P001,5,15
OD01163,O0375,P007,5,20
OD01164,O0376,P012,3,15
OD01165,O0377,P004,3,0
OD01166,O0377,P012,2,0
OD01167,O0377,P043,3,10
OD01168,O0377,P007,3,5
OD01169,O0378,P014,2,15
OD01170,O0378,P042,1,5
OD01171,O0378,P020,5,5
OD01172,O0378,P048,5,15
OD01173,O0378,P029,3,15
OD01174,O0379,P039,2,5
OD01175,O0380,P007,5,10
OD01176,O0381,P035,4,0
OD01177,O0381,P018,1,10
OD01178,O0381,P040,3,5
OD01179,O0381,P006,1,10
OD01180,O0381,P020,5,10
OD01181,O0382,P005,3,5
OD01182,O0382,P043,5,15
OD01183,O0382,P042,3,10
OD01184,O0382,P021,5,10
OD01185,O0382,P024,4,0
OD01186,O0383,P026,1,10
OD01187,O0384,P038,3,15
OD01188,O0385,P042,4,20
OD01189,O0385,P031,1,0
OD01190,O0385,P047,2,10
OD01191,O0385,P019,5,10
OD01192,O0385,P004,1,0
OD01193,O0386,P027,5,15
OD01194,O0386,P004,5,5
OD01195,O0386,P043,3,10
OD01196,O0386,P026,4,10
OD01197,O0386,P022,2,15
OD01198,O0387,P012,3,10
OD01199,O0387,P026,3,10
OD01200,O0387,P011,3,20
OD01201,O0387,P046,3,10
OD01202,O0387,P036,5,20
OD01203,O0388,P032,2,10
OD01204,O0389,P017,2,15
OD01205,O0389,P026,3,20
OD01206,O0389,P025,1,10
OD01207,O0390,P002,3,0
OD01208,O0390,P047,3,10
OD01209,O0390,P034,4,0
OD01210,O0390,P038,2,5
OD01211,O0390,P018,4,5
OD01212,O0391,P021,3,10
OD01213,O0391,P025,2,20
OD01214,O0391,P005,3,5
OD01215,O0392,P024,3,5
OD01216,O0392,P012,1,5
OD01217,O0392,P048,4,0
OD01218,O0392,P007,2,5
OD01219,O0392,P027,5,20
OD01220,O0393,P029,3,0
OD01221,O0393,P034,4,10
OD01222,O0393,P032,3,20
OD01223,O0394,P049,5,15
OD01224,O0394,P044,4,20
OD01225,O0394,P041,4,0
OD01226,O0394,P004,2,10
OD01227,O0394,P001,2,0
OD01228,O0395,P020,4,0
OD01229,O0395,P023,5,20
OD01230,O0395,P037,2,5
OD01231,O0395,P013,1,5
OD01232,O0395,P038,4,0
OD01233,O0396,P019,1,20
OD01234,O0396,P027,5,5
OD01235,O0396,P008,5,15
OD01236,O0396,P014,4,0
OD01237,O0396,P020,5,10
OD01238,O0397,P042,5,5
OD01239,O0397,P034,1,5
OD01240,O0398,P034,2,5
OD01241,O0398,P035,2,0
OD01242,O0398,P013,3,5
OD01243,O0399,P025,2,20
OD01244,O0400,P018,4,0
OD01245,O0400,P045,5,0
OD01246,O0400,P028,2,5
OD01247,O0400,P026,1,15
OD01248,O0401,P017,3,15
OD01249,O0401,P002,4,10
OD01250,O0402,P021,3,5
OD01251,O0402,P040,4,10
OD01252,O0403,P045,2,10
OD01253,O0403,P003,5,15
OD01254,O0403,P008,5,0
OD01255,O0404,P016,4,15
OD01256,O0404,P046,3,10
OD01257,O0404,P037,5,0
OD01258,O0404,P047,1,5
OD01259,O0404,P018,4,5
OD01260,O0405,P033,3,20
OD01261,O0405,P027,4,20
OD01262,O0406,P020,4,10
OD01263,O0406,P036,4,5
OD01264,O0406,P032,3,20
OD01265,O0407,P028,4,20
OD01266,O0407,P008,4,10
OD01267,O0407,P002,5,15
OD01268,O0407,P022,4,10
OD01269,O0407,P045,2,15
OD01270,O0408,P010,2,20
OD01271,O0408,P030,2,15
OD01272,O0408,P001,2,0
OD01273,O0408,P004,1,15
OD01274,O0408,P049,5,20
OD01275,O0409,P011,4,0
OD01276,O0409,P007,4,20
OD01277,O0409,P010,5,15
OD01278,O0409,P050,4,15
OD01279,O0410,P002,2,10
OD01280,O0410,P049,2,5
OD01281,O0411,P031,2,10
OD01282,O0411,P035,5,20
OD01283,O0411,P037,1,20
OD01284,O0412,P026,1,20
OD01285,O0412,P007,3,5
OD01286,O0413,P013,2,15
OD01287,O0413,P016,1,15
OD01288,O0413,P002,2,0
OD01289,O0414,P044,3,15
OD01290,O0414,P047,1,15
OD01291,O0415,P040,5,15
OD01292,O0415,P044,1,0
OD01293,O0415,P031,5,5
OD01294,O0415,P011,2,10
OD01295,O0416,P044,5,15
OD01296,O0417,P013,4,0
OD01297,O0417,P026,5,0
OD01298,O0417,P003,5,15
OD01299,O0417,P027,2,15
OD01300,O0418,P019,2,5
OD01301,O0418,P030,3,15
OD01302,O0418,P027,3,15
OD01303,O0419,P003,2,5
OD01304,O0419,P038,3,10
OD01305,O0419,P045,5,15
OD01306,O0419,P028,2,5
OD01307,O0419,P023,1,10
OD01308,O0420,P008,1,5
OD01309,O0421,P037,1,5
OD01310,O0422,P050,5,10
OD01311,O0422,P024,2,20
OD01312,O0422,P037,5,10
OD01313,O0423,P042,1,0
OD01314,O0424,P030,5,20
OD01315,O0425,P035,5,20
OD01316,O0425,P007,5,5
OD01317,O0425,P045,3,15
OD01318,O0425,P020,2,5
OD01319,O0426,P005,3,10
OD01320,O0426,P004,4,0
OD01321,O0426,P039,2,0
OD01322,O0427,P007,1,15
OD01323,O0427,P008,2,15
OD01324,O0427,P019,2,10
OD01325,O0427,P044,1,5
OD01326,O0427,P011,3,0
OD01327,O0428,P026,5,0
OD01328,O0428,P006,4,20
OD01329,O0429,P008,3,0
OD01330,O0429,P006,4,0
OD01331,O0429,P022,5,5
OD01332,O0429,P019,1,15
OD01333,O0429,P016,4,10
OD01334,O0430,P024,4,20
OD01335,O0430,P029,3,10
OD01336,O0431,P007,3,15
OD01337,O0432,P045,5,0
OD01338,O0432,P028,1,0
OD01339,O0432,P027,1,20
OD01340,O0432,P021,2,20
OD01341,O0432,P022,1,5
OD01342,O0433,P034,3,15
OD01343,O0434,P010,1,15
OD01344,O0434,P044,3,20
OD01345,O0435,P047,4,15
OD01346,O0436,P021,3,5
OD01347,O0436,P029,3,10
OD01348,O0437,P009,1,15
OD01349,O0437,P049,5,0
OD01350,O0437,P048,2,10
OD01351,O0437,P014,4,15
OD01352,O0438,P009,2,5
OD01353,O0439,P020,1,5
OD01354,O0439,P045,2,5
OD01355,O0439,P017,1,5
OD01356,O0440,P034,2,15
OD01357,O0441,P049,4,5
OD01358,O0441,P029,1,0
OD01359,O0441,P004,1,0
OD01360,O0442,P006,2,10
OD01361,O0443,P022,5,15
OD01362,O0443,P013,2,0
OD01363,O0443,P041,2,0
OD01364,O0443,P049,2,10
OD01365,O0443,P038,3,0
OD01366,O0444,P012,2,10
OD01367,O0444,P006,5,20
OD01368,O0444,P020,1,0
OD01369,O0445,P021,3,5
OD01370,O0445,P032,2,0
OD01371,O0445,P028,3,5
OD01372,O0446,P027,3,10
OD01373,O0446,P033,4,10
OD01374,O0446,P041,2,0
OD01375,O0447,P043,2,20
OD01376,O0447,P029,1,20
OD01377,O0447,P014,1,5
OD01378,O0448,P044,3,20
OD01379,O0448,P036,4,10
OD01380,O0448,P015,4,15
OD01381,O0448,P034,3,10
OD01382,O0448,P050,2,10
OD01383,O0449,P050,5,10
OD01384,O0450,P007,4,10
OD01385,O0450,P034,1,0
OD01386,O0451,P026,5,15
OD01387,O0451,P019,1,10
OD01388,O0451,P012,1,15
OD01389,O0451,P043,1,20
OD01390,O0452,P047,5,0
OD01391,O0453,P001,2,15
OD01392,O0453,P039,2,20
OD01393,O0454,P030,1,0
OD01394,O0454,P029,5,10
OD01395,O0454,P022,5,10
OD01396,O0454,P012,4,5
OD01397,O0455,P014,5,15
OD01398,O0455,P025,5,20
OD01399,O0455,P043,3,5
OD01400,O0456,P023,3,15
OD01401,O0456,P041,1,20
OD01402,O0456,P045,3,20
OD01403,O0457,P037,2,0
OD01404,O0457,P027,4,10
OD01405,O0458,P012,1,20
OD01406,O0458,P043,5,10
OD01407,O0458,P026,4,0
OD01408,O0458,P044,3,0
OD01409,O0458,P003,3,20
OD01410,O0459,P027,4,15
OD01411,O0459,P036,5,0
OD01412,O0459,P012,1,20
OD01413,O0459,P043,4,0
OD01414,O0459,P013,4,20
OD01415,O0460,P020,3,5
OD01416,O0460,P007,4,15
OD01417,O0460,P013,5,15
OD01418,O0461,P021,5,15
OD01419,O0461,P043,3,5
OD01420,O0461,P019,2,5
OD01421,O0461,P009,3,5
OD01422,O0462,P015,2,20
OD01423,O0462,P030,2,20
OD01424,O0462,P003,2,0
OD01425,O0462,P027,4,20
OD01426,O0463,P015,4,5
OD01427,O0463,P026,5,0
OD01428,O0463,P041,1,5
OD01429,O0463,P048,5,10
OD01430,O0463,P012,5,10
OD01431,O0464,P002,2,15
OD01432,O0464,P029,2,5
OD01433,O0464,P015,1,10
OD01434,O0464,P008,5,20
OD01435,O0465,P019,3,5
OD01436,O0465,P038,5,0
OD01437,O0465,P030,3,0
OD01438,O0465,P033,3,5
OD01439,O0465,P023,4,20
OD01440,O0466,P032,3,0
OD01441,O0466,P039,5,20
OD01442,O0466,P049,1,0
OD01443,O0466,P048,4,10
OD01444,O0466,P044,4,0
OD01445,O0467,P024,5,15
OD01446,O0467,P050,3,15
OD01447,O0467,P021,4,20
OD01448,O0467,P006,2,10
OD01449,O0468,P043,5,10
OD01450,O0468,P011,5,0
OD01451,O0468,P012,3,5
OD01452,O0468,P005,4,15
OD01453,O0469,P004,3,10
OD01454,O0469,P047,4,0
OD01455,O0469,P046,4,15
OD01456,O0469,P034,1,10
OD01457,O0469,P043,1,20
OD01458,O0470,P004,3,15
OD01459,O0470,P028,5,20
OD01460,O0470,P044,3,10
OD01461,O0470,P013,4,0
OD01462,O0471,P031,2,20
OD01463,O0471,P048,3,10
OD01464,O0471,P030,2,5
OD01465,O0471,P020,2,20
OD01466,O0472,P042,1,10
OD01467,O0472,P031,2,15
OD01468,O0472,P010,5,10
OD01469,O0472,P040,4,10
OD01470,O0472,P005,2,5
OD01471,O0473,P050,5,0
OD01472,O0474,P010,5,15
OD01473,O0474,P016,4,10
OD01474,O0474,P023,2,10
OD01475,O0475,P011,5,15
OD01476,O0475,P035,2,20
OD01477,O0475,P029,5,0
OD01478,O0475,P002,3,15
OD01479,O0476,P027,3,15
OD01480,O0476,P009,3,20
OD01481,O0476,P005,4,15
OD01482,O0476,P040,2,0
OD01483,O0477,P047,4,0
OD01484,O0477,P007,1,10
OD01485,O0478,P029,3,15
OD01486,O0478,P021,2,10
OD01487,O0478,P036,1,0
OD01488,O0478,P016,5,15
OD01489,O0479,P025,5,20
OD01490,O0480,P009,4,15
OD01491,O0480,P024,4,10
OD01492,O0480,P011,2,10
OD01493,O0480,P006,4,5
OD01494,O0481,P012,2,15
OD01495,O0481,P037,5,20
OD01496,O0481,P009,5,0
OD01497,O0481,P025,4,15
OD01498,O0482,P033,2,10
OD01499,O0483,P049,4,10
OD01500,O0483,P025,4,10
OD01501,O0483,P046,1,0
OD01502,O0484,P002,5,5
OD01503,O0484,P037,3,15
OD01504,O0484,P023,1,20
OD01505,O0485,P009,1,10
OD01506,O0485,P012,4,15
OD01507,O0485,P019,4,5
OD01508,O0485,P034,4,10
OD01509,O0485,P013,1,15
OD01510,O0486,P029,2,15
OD01511,O0486,P020,1,5
OD01512,O0486,P024,2,20
OD01513,O0486,P042,4,20
OD01514,O0487,P033,1,15
OD01515,O0487,P014,1,0
OD01516,O0487,P044,2,20
OD01517,O0487,P015,4,10
OD01518,O0487,P010,4,20
OD01519,O0488,P021,3,10
OD01520,O0488,P036,2,5
OD01521,O0488,P011,3,5
OD01522,O0488,P045,5,20
OD01523,O0489,P014,3,0
OD01524,O0490,P034,1,15
OD01525,O0490,P007,1,0
OD01526,O0490,P006,2,5
OD01527,O0491,P001,4,10
OD01528,O0491,P022,1,20
OD01529,O0491,P040,3,5
OD01530,O0491,P002,4,0
OD01531,O0492,P019,5,5
OD01532,O0492,P034,3,20
OD01533,O0493,P012,5,5
OD01534,O0493,P001,4,15
OD01535,O0493,P025,2,15
OD01536,O0493,P038,2,0
OD01537,O0493,P022,4,0
OD01538,O0494,P018,5,0
OD01539,O0494,P037,4,10
OD01540,O0494,P035,4,10
OD01541,O0494,P013,5,5
OD01542,O0495,P042,1,5
OD01543,O0495,P048,2,15
OD01544,O0495,P001,4,0
OD01545,O0496,P039,3,0
OD01546,O0496,P037,3,15
OD01547,O0496,P017,2,0
OD01548,O0496,P044,3,15
OD01549,O0496,P046,3,15
OD01550,O0497,P023,1,0
OD01551,O0497,P014,1,15
OD01552,O0497,P009,4,10
OD01553,O0497,P037,1,0
OD01554,O0498,P041,2,0
OD01555,O0498,P035,1,15
OD01556,O0499,P042,4,10
OD01557,O0499,P026,4,20
OD01558,O0499,P015,3,0
OD01559,O0500,P036,2,5
OD01560,O0500,P033,3,0
OD01561,O0500,P032,4,0
OD01562,O0501,P014,2,20
OD01563,O0501,P013,5,15
OD01564,O0501,P036,3,20
OD01565,O0502,P008,5,20
OD01566,O0502,P030,5,15
OD01567,O0502,P039,5,0
OD01568,O0502,P023,2,5
OD01569,O0503,P039,1,5
OD01570,O0503,P009,5,5
OD01571,O0504,P018,1,0
OD01572,O0505,P027,4,5
OD01573,O0505,P004,4,5
OD01574,O0505,P046,4,20
OD01575,O0505,P013,2,15
OD01576,O0506,P038,3,15
OD01577,O0506,P044,1,5
OD01578,O0506,P034,1,20
OD01579,O0507,P008,1,20
OD01580,O0507,P044,2,10
OD01581,O0507,P036,1,15
OD01582,O0507,P016,5,15
OD01583,O0508,P047,3,5
OD01584,O0508,P028,2,20
OD01585,O0509,P026,2,20
OD01586,O0509,P005,1,20
OD01587,O0509,P046,3,10
OD01588,O0509,P035,3,15
OD01589,O0509,P001,3,0
OD01590,O0510,P023,5,0
OD01591,O0510,P037,2,0
OD01592,O0511,P026,3,5
OD01593,O0511,P016,4,15
OD01594,O0512,P050,1,0
OD01595,O0512,P012,4,0
OD01596,O0512,P007,2,0
OD01597,O0513,P004,5,5
OD01598,O0513,P008,2,10
OD01599,O0513,P020,2,0
OD01600,O0513,P025,5,5
OD01601,O0514,P040,4,15
OD01602,O0514,P038,4,0
OD01603,O0515,P023,1,20
OD01604,O0515,P035,1,15
OD01605,O0516,P045,2,15
OD01606,O0516,P016,3,15
OD01607,O0516,P036,3,0
OD01608,O0516,P025,5,10
OD01609,O0517,P045,3,20
OD01610,O0517,P014,5,20
OD01611,O0517,P024,4,15
OD01612,O0517,P038,3,0
OD01613,O0517,P005,4,5
OD01614,O0518,P001,2,20
OD01615,O0518,P018,5,15
OD01616,O0519,P033,4,20
OD01617,O0519,P037,3,20
OD01618,O0520,P004,2,15
OD01619,O0520,P009,3,10
OD01620,O0520,P038,5,10
OD01621,O0520,P030,1,15
OD01622,O0520,P047,3,20
OD01623,O0521,P025,3,0
OD01624,O0521,P018,2,10
OD01625,O0521,P008,5,10
OD01626,O0521,P003,4,0
OD01627,O0522,P015,2,15
OD01628,O0522,P047,4,20
OD01629,O0522,P008,3,0
OD01630,O0523,P022,3,15
OD01631,O0523,P042,3,15
OD01632,O0523,P034,1,20
OD01633,O0523,P015,3,20
OD01634,O0524,P050,4,0
OD01635,O0524,P048,4,15
OD01636,O0524,P017,4,10
OD01637,O0524,P008,1,10
OD01638,O0525,P047,1,15
OD01639,O0525,P019,1,0
OD01640,O0525,P028,5,15
OD01641,O0525,P033,4,10
OD01642,O0525,P041,1,10
OD01643,O0526,P038,4,15
OD01644,O0526,P040,5,20
OD01645,O0526,P045,1,15
OD01646,O0527,P024,1,15
OD01647,O0527,P027,5,0
OD01648,O0527,P040,1,20
OD01649,O0528,P005,1,20
OD01650,O0528,P019,3,10
OD01651,O0528,P031,4,15
OD01652,O0529,P029,2,5
OD01653,O0529,P049,1,20
OD01654,O0529,P017,4,15
OD01655,O0530,P017,3,15
OD01656,O0530,P048,3,15
OD01657,O0530,P042,3,0
OD01658,O0530,P049,3,0
OD01659,O0531,P018,3,0
OD01660,O0531,P024,2,0
OD01661,O0532,P024,1,15
OD01662,O0532,P040,3,20
OD01663,O0532,P006,3,20
OD01664,O0533,P044,1,10
OD01665,O0533,P040,2,10
OD01666,O0533,P033,5,10
OD01667,O0534,P025,3,15
OD01668,O0534,P012,5,20
OD01669,O0534,P040,4,5
OD01670,O0535,P030,1,0
OD01671,O0535,P010,4,0
OD01672,O0536,P020,4,10
OD01673,O0537,P012,3,10
OD01674,O0537,P007,4,5
OD01675,O0537,P002,2,0
OD01676,O0538,P034,2,20
OD01677,O0538,P022,3,10
OD01678,O0538,P043,2,10
OD01679,O0538,P006,5,15
OD01680,O0539,P031,5,0
OD01681,O0539,P049,3,5
OD01682,O0540,P034,5,15
OD01683,O0541,P047,4,0
OD01684,O0542,P002,4,15
OD01685,O0543,P032,2,0
OD01686,O0543,P015,4,5
OD01687,O0543,P045,3,15
OD01688,O0544,P006,1,0
OD01689,O0544,P004,4,0
OD01690,O0544,P022,4,10
OD01691,O0544,P048,1,5
OD01692,O0544,P045,4,0
OD01693,O0545,P030,2,5
OD01694,O0546,P039,5,5
OD01695,O0546,P049,2,10
OD01696,O0547,P002,2,5
OD01697,O0547,P004,3,15
OD01698,O0547,P040,5,0
OD01699,O0547,P003,3,15
OD01700,O0548,P043,3,0
OD01701,O0548,P011,1,5
OD01702,O0548,P002,2,10
OD01703,O0548,P041,4,5
OD01704,O0548,P003,3,15
OD01705,O0549,P041,3,15
OD01706,O0549,P026,4,5
OD01707,O0549,P046,4,15
OD01708,O0549,P047,1,5
OD01709,O0550,P041,5,5
OD01710,O0550,P038,2,10
OD01711,O0550,P005,1,20
OD01712,O0550,P040,5,20
OD01713,O0551,P025,4,15
OD01714,O0551,P003,3,20
OD01715,O0552,P038,5,0
OD01716,O0553,P027,5,15
OD01717,O0554,P012,2,5
OD01718,O0554,P031,2,15
OD01719,O0554,P034,4,5
OD01720,O0555,P024,4,5
OD01721,O0555,P038,2,15
OD01722,O0556,P050,4,5
OD01723,O0556,P013,5,15
OD01724,O0556,P004,4,0
OD01725,O0556,P009,2,15
OD01726,O0556,P038,1,15
OD01727,O0557,P028,1,10
OD01728,O0557,P018,4,0
OD01729,O0557,P014,4,5
OD01730,O0557,P045,4,20
OD01731,O0557,P035,2,5
OD01732,O0558,P039,2,15
OD01733,O0558,P009,3,15
OD01734,O0558,P006,5,20
OD01735,O0559,P032,5,20
OD01736,O0559,P044,3,10
OD01737,O0559,P006,5,10
OD01738,O0560,P043,2,20
OD01739,O0560,P020,4,10
OD01740,O0560,P007,1,10
OD01741,O0560,P001,3,15
OD01742,O0561,P024,4,0
OD01743,O0561,P019,1,5
OD01744,O0562,P030,3,15
