OrderID,CustomerID,OrderDate,PaymentMode,Region
O0658,C131,2023-08-15,UPI,West
O0659,C159,2023-03-03,Credit Card,South
O0660,C119,2023-11-09,Debit Card,South
O0661,C457,2024-05-05,Cash,North
O0662,C181,2024-11-03,UPI,West
O0663,C013,2023-01-22,Cash,North
O0664,C368,2023-08-10,Net Banking,North
O0665,C390,2023-03-18,Cash,North
O0666,C480,2023-10-28,Net Banking,North
O0667,C458,2023-12-11,UPI,South
O0668,C142,2024-06-04,Net Banking,West
O0669,C358,2024-01-26,Credit Card,West
O0670,C103,2023-01-09,Debit Card,North
O0671,C046,2023-07-09,Credit Card,North
O0672,C120,2024-04-12,Cash,South
O0673,C227,2024-01-03,UPI,North
O0674,C433,2024-12-12,Credit Card,East
O0675,C458,2023-10-08,Credit Card,South
O0676,C131,2024-10-18,UPI,West
O0677,C037,2023-11-18,UPI,South
O0678,C458,2024-11-13,Cash,South
O0679,C237,2024-05-24,Credit Card,South
O0680,C265,2023-11-14,Net Banking,South
O0681,C133,2024-05-17,Credit Card,West
O0682,C081,2023-09-28,Cash,South
O0683,C151,2024-07-16,Cash,North
O0684,C345,2024-03-18,UPI,East
O0685,C267,2024-05-12,UPI,South
O0686,C131,2023-07-12,Credit Card,West
O0687,C011,2024-12-27,UPI,North
O0688,C278,2023-12-06,Cash,South
O0689,C243,2024-10-23,Credit Card,West
O0690,C110,2023-12-23,Net Banking,South
O0691,C105,2023-11-05,Cash,North
O0692,C170,2024-08-26,UPI,South
O0693,C372,2023-10-21,Credit Card,North
O0694,C487,2023-04-01,Cash,West
O0695,C269,2023-12-05,Net Banking,North
O0696,C160,2023-10-01,Net Banking,South
O0697,C419,2024-11-10,UPI,North
O0698,C253,2024-01-01,UPI,East
O0699,C111,2024-09-16,Credit Card,West
O0700,C233,2024-11-22,Debit Card,South
O0701,C378,2023-11-21,Net Banking,East
O0702,C392,2024-03-09,Credit Card,West
O0703,C325,2024-01-22,Debit Card,South
O0704,C484,2023-10-01,Cash,East
O0705,C404,2024-12-09,Debit Card,South
O0706,C241,2024-08-09,UPI,South
O0707,C251,2023-08-17,UPI,North
O0708,C261,2023-08-25,Cash,West
O0709,C423,2023-05-08,Credit Card,West
O0710,C321,2023-02-07,UPI,South
O0711,C057,2024-03-21,Credit Card,East
O0712,C264,2023-05-18,UPI,South
O0713,C125,2023-03-11,UPI,West
O0714,C446,2023-09-25,UPI,North
O0715,C099,2023-07-28,Cash,West
O0716,C059,2024-12-02,Credit Card,West
O0717,C066,2024-06-26,Cash,West
O0718,C059,2024-05-01,Debit Card,West
O0719,C382,2023-04-12,Credit Card,South
O0720,C310,2024-11-18,Credit Card,South
O0721,C428,2024-06-08,Net Banking,South
O0722,C096,2024-03-13,Debit Card,South
O0723,C012,2024-04-27,Cash,West
O0724,C416,2023-02-01,UPI,North
O0725,C003,2023-01-17,Net Banking,West
O0726,C442,2024-04-09,Cash,West
O0727,C059,2024-04-09,Debit Card,West
O0728,C239,2023-10-07,Credit Card,South
O0729,C479,2024-08-03,Net Banking,South
O0730,C068,2023-04-27,Cash,West
O0731,C043,2023-08-20,Net Banking,West
O0732,C500,2023-07-28,Credit Card,South
O0733,C078,2023-11-16,Credit Card,South
O0734,C135,2024-02-28,Credit Card,North
O0735,C128,2023-01-06,Cash,West
O0736,C135,2024-04-27,Credit Card,North
O0737,C325,2024-08-15,Credit Card,South
O0738,C296,2023-10-02,Debit Card,East
O0739,C057,2024-11-26,Net Banking,East
O0740,C295,2023-04-06,Cash,South
O0741,C180,2023-05-13,Credit Card,North
O0742,C281,2024-03-18,Debit Card,South
O0743,C337,2023-12-14,Credit Card,South
O0744,C032,2023-06-14,Cash,North
O0745,C046,2023-07-26,Net Banking,North
O0746,C173,2024-06-25,Credit Card,East
O0747,C254,2023-02-21,Cash,South
O0748,C178,2024-07-02,Credit Card,South
O0749,C214,2024-10-18,UPI,East
O0750,C237,2024-02-12,Cash,South
O0751,C450,2023-03-12,UPI,South
O0752,C246,2024-08-18,Cash,East
O0753,C305,2023-07-21,Debit Card,South
O0754,C135,2023-04-09,Cash,North
O0755,C283,2023-10-09,Credit Card,South
O0756,C139,2024-04-03,Credit Card,East
O0757,C315,2023-12-07,Credit Card,North
O0758,C100,2023-06-02,Net Banking,West
O0759,C283,2024-12-19,Debit Card,South
O0760,C251,2023-10-14,UPI,North
O0761,C293,2023-10-17,Debit Card,North
O0762,C245,2024-08-20,Cash,North
O0763,C320,2023-07-15,Net Banking,East
O0764,C181,2024-12-28,Cash,West
O0765,C330,2023-06-10,Debit Card,South
O0766,C077,2024-02-27,Credit Card,West
O0767,C223,2023-02-23,Cash,South
O0768,C402,2024-01-04,Credit Card,North
O0769,C324,2023-02-03,Net Banking,South
O0770,C124,2023-05-08,Net Banking,West
O0771,C492,2024-11-21,Cash,West
O0772,C017,2023-12-02,UPI,South
O0773,C306,2024-08-19,UPI,East
O0774,C438,2023-07-07,Net Banking,East
O0775,C429,2023-06-10,Debit Card,East
O0776,C494,2023-05-13,Debit Card,West
O0777,C294,2024-01-22,Net Banking,North
O0778,C057,2023-12-23,Debit Card,East
O0779,C117,2023-09-11,UPI,South
O0780,C197,2024-02-16,Cash,West
O0781,C462,2023-11-03,Credit Card,West
O0782,C288,2024-02-19,Credit Card,North
O0783,C336,2023-12-21,Net Banking,North
O0784,C105,2023-03-24,Net Banking,North
O0785,C353,2023-08-09,Debit Card,South
O0786,C214,2024-02-06,Cash,East
O0787,C138,2024-11-01,Credit Card,South
O0788,C254,2024-12-16,Credit Card,South
O0789,C239,2024-11-01,Cash,South
O0790,C217,2023-11-17,UPI,North
O0791,C473,2023-09-13,Debit Card,North
O0792,C181,2024-09-28,UPI,West
O0793,C488,2023-07-14,Net Banking,North
O0794,C114,2024-10-22,Debit Card,West
O0795,C406,2024-04-27,Debit Card,South
O0796,C487,2023-04-23,Net Banking,West
O0797,C128,2023-05-12,Cash,West
O0798,C044,2023-12-14,Net Banking,East
O0799,C156,2024-01-05,UPI,North
O0800,C161,2023-10-25,Credit Card,East
O0801,C356,2024-07-17,UPI,North
O0802,C176,2024-02-09,Credit Card,South
O0803,C352,2023-04-28,Credit Card,West
O0804,C136,2024-01-19,UPI,South
O0805,C471,2023-12-10,Net Banking,South
O0806,C382,2023-11-11,Credit Card,South
O0807,C223,2023-07-15,UPI,South
O0808,C436,2023-02-26,Net Banking,North
O0809,C456,2023-04-04,Cash,South
O0810,C389,2023-12-05,Net Banking,South
O0811,C195,2024-11-05,Cash,West
O0812,C137,2024-08-16,Credit Card,North
O0813,C298,2023-02-16,Debit Card,North
O0814,C174,2023-08-12,Cash,North
O0815,C066,2024-05-25,Debit Card,West
O0816,C323,2023-11-09,Credit Card,South
O0817,C453,2023-07-28,Debit Card,South
O0818,C394,2023-11-25,Debit Card,North
O0819,C386,2024-03-17,Debit Card,North
O0820,C097,2024-08-28,Net Banking,North
O0821,C401,2024-11-12,Net Banking,West
O0822,C205,2024-08-11,Cash,South
O0823,C029,2023-12-13,Debit Card,East
O0824,C033,2024-03-06,Credit Card,West
O0825,C382,2024-11-02,UPI,South
O0826,C192,2024-02-16,Net Banking,North
O0827,C110,2024-12-25,Credit Card,South
O0828,C114,2024-06-09,Net Banking,West
O0829,C156,2024-03-10,Credit Card,North
O0830,C278,2023-11-10,Net Banking,South
O0831,C016,2024-05-26,Credit Card,North
O0832,C144,2023-07-12,Debit Card,South
O0833,C079,2024-12-28,Credit Card,North
O0834,C112,2024-11-02,UPI,South
O0835,C189,2023-04-27,Debit Card,North
O0836,C186,2023-06-21,Debit Card,South
O0837,C282,2024-06-09,Cash,South
O0838,C193,2023-02-22,Credit Card,North
O0839,C277,2023-06-07,UPI,South
O0840,C355,2023-10-09,Cash,West
O0841,C248,2023-01-02,Cash,West
O0842,C414,2024-06-13,Cash,North
O0843,C150,2023-07-23,Net Banking,West
O0844,C340,2024-03-05,Debit Card,West
O0845,C419,2024-01-25,UPI,North
O0846,C180,2024-12-03,Debit Card,North
O0847,C035,2024-07-19,Credit Card,West
O0848,C282,2023-04-24,Debit Card,South
O0849,C453,2023-04-22,Net Banking,South
O0850,C375,2024-04-06,Credit Card,North
O0851,C021,2024-05-23,Net Banking,West
O0852,C029,2024-03-17,Debit Card,East
O0853,C054,2023-03-11,UPI,North
O0854,C271,2024-08-25,UPI,North
O0855,C294,2023-12-17,Cash,North
O0856,C237,2023-06-09,Credit Card,South
O0857,C134,2023-04-20,Credit Card,East
O0858,C060,2024-05-27,Net Banking,South
O0859,C314,2023-12-21,Debit Card,North
O0860,C385,2024-12-11,Credit Card,West
O0861,C210,2024-01-19,Debit Card,South
O0862,C204,2024-05-08,Debit Card,East
O0863,C310,2024-12-24,Debit Card,South
O0864,C372,2024-04-08,Debit Card,North
O0865,C316,2024-12-02,Net Banking,North
O0866,C273,2024-04-24,Net Banking,South
O0867,C028,2023-06-07,Credit Card,North
O0868,C287,2024-12-20,Cash,West
O0869,C488,2023-01-25,Cash,North
O0870,C327,2024-09-05,Credit Card,West
O0871,C498,2024-09-23,Cash,North
O0872,C087,2024-07-02,Credit Card,North
O0873,C327,2024-04-19,Net Banking,West
O0874,C146,2024-06-03,Net Banking,North
O0875,C122,2023-07-02,Cash,East
O0876,C203,2024-11-18,Cash,South
O0877,C098,2023-06-23,Debit Card,North
O0878,C055,2024-06-11,Cash,South
O0879,C129,2024-03-07,Debit Card,North
O0880,C173,2024-10-18,Credit Card,East
O0881,C191,2024-05-08,Cash,West
O0882,C365,2023-07-08,Net Banking,West
O0883,C368,2024-12-04,Credit Card,North
O0884,C024,2023-07-20,Debit Card,South
O0885,C422,2023-01-17,Debit Card,West
O0886,C091,2024-06-16,Debit Card,West
O0887,C315,2024-08-03,Cash,North
O0888,C058,2023-07-05,Net Banking,South
O0889,C212,2023-12-19,Cash,North
O0890,C092,2023-08-23,Debit Card,West
O0891,C487,2024-09-28,Net Banking,West
O0892,C021,2024-11-11,Debit Card,West
O0893,C499,2023-10-22,UPI,North
O0894,C363,2023-01-04,Debit Card,East
O0895,C404,2023-08-01,Cash,South
O0896,C327,2023-12-17,Net Banking,West
O0897,C029,2024-02-19,Credit Card,East
O0898,C003,2023-02-25,Debit Card,West
O0899,C103,2024-01-27,Debit Card,North
O0900,C111,2023-02-14,Cash,West
O0901,C152,2024-07-03,Credit Card,North
O0902,C094,2023-08-24,Credit Card,North
O0903,C426,2024-06-15,Debit Card,East
O0904,C161,2024-07-09,Credit Card,East
O0905,C097,2024-09-01,UPI,North
O0906,C212,2023-01-03,Net Banking,North
O0907,C422,2023-10-22,Cash,West
O0908,C237,2024-03-14,Debit Card,South
O0909,C329,2024-04-10,Debit Card,North
O0910,C099,2024-10-02,UPI,West
O0911,C145,2023-11-22,Cash,South
O0912,C476,2024-09-24,Cash,South
O0913,C239,2024-09-16,UPI,South
O0914,C198,2024-06-25,Net Banking,West
O0915,C141,2023-02-05,UPI,South
O0916,C136,2023-07-22,Cash,South
O0917,C293,2024-07-25,Credit Card,North
O0918,C217,2024-07-25,Net Banking,North
O0919,C246,2024-07-19,Net Banking,East
O0920,C005,2023-05-04,Credit Card,West
O0921,C205,2024-04-20,Debit Card,South
O0922,C440,2023-10-24,Credit Card,West
O0923,C350,2024-08-27,Net Banking,South
O0924,C043,2024-04-13,Cash,West
O0925,C243,2024-05-23,Credit Card,West
O0926,C389,2023-09-15,UPI,South
O0927,C430,2023-04-18,Cash,North
O0928,C391,2023-03-04,Credit Card,West
O0929,C008,2024-04-20,Cash,West
O0930,C246,2024-03-28,Debit Card,East
O0931,C175,2023-08-01,Credit Card,North
O0932,C293,2023-08-06,Cash,North
O0933,C387,2023-08-24,Cash,North
O0934,C416,2024-05-27,Debit Card,North
O0935,C175,2023-01-16,Net Banking,North
O0936,C075,2023-02-12,Credit Card,North
O0937,C377,2023-06-19,Cash,North
O0938,C016,2023-08-16,Debit Card,North
O0939,C022,2024-02-18,Credit Card,South
O0940,C324,2024-09-10,Net Banking,South
O0941,C140,2024-10-23,Net Banking,North
O0942,C396,2023-03-25,Credit Card,North
O0943,C194,2024-05-14,Debit Card,North
O0944,C100,2023-11-02,Debit Card,West
O0945,C498,2024-01-11,Debit Card,North
O0946,C212,2024-07-15,Cash,North
O0947,C136,2024-01-18,Net Banking,South
O0948,C005,2023-08-26,Credit Card,West
O0949,C087,2023-06-09,UPI,North
O0950,C290,2023-11-01,Credit Card,South
O0951,C061,2023-09-23,Credit Card,North
O0952,C141,2024-07-14,UPI,South
O0953,C159,2024-06-12,Net Banking,South
O0954,C311,2024-02-23,Cash,East
O0955,C491,2024-10-11,Net Banking,South
O0956,C137,2023-12-09,Debit Card,North
O0957,C032,2023-12-28,Credit Card,North
O0958,C341,2024-09-11,Credit Card,East
O0959,C095,2023-01-12,Net Banking,North
O0960,C451,2023-09-20,Credit Card,South
O0961,C476,2023-10-03,UPI,South
O0962,C125,2023-05-02,Net Banking,West
O0963,C456,2023-06-20,Debit Card,South
O0964,C176,2024-02-01,Debit Card,South
O0965,C365,2023-02-27,Net Banking,West
O0966,C192,2023-01-08,Credit Card,North
O0967,C183,2024-08-17,UPI,North
O0968,C376,2023-12-03,UPI,North
O0969,C025,2023-09-05,UPI,West
O0970,C363,2024-10-20,Debit Card,East
O0971,C163,2024-03-06,UPI,North
O0972,C091,2024-07-27,Net Banking,West
O0973,C122,2023-06-17,Debit Card,East
O0974,C452,2024-08-28,Net Banking,West
O0975,C032,2023-03-17,UPI,North
O0976,C402,2024-08-23,Cash,North
O0977,C231,2024-10-15,Credit Card,North
O0978,C287,2024-12-19,Debit Card,West
O0979,C384,2023-10-08,Debit Card,North
O0980,C476,2024-10-05,Net Banking,South
O0981,C250,2023-07-03,Cash,South
O0982,C019,2023-08-08,Net Banking,North
O0983,C388,2023-04-21,Net Banking,South
O0984,C239,2023-06-17,Debit Card,South
O0985,C421,2024-03-10,Credit Card,South
O0986,C026,2024-10-14,Credit Card,South
O0987,C035,2023-11-24,UPI,West
O0988,C348,2024-08-05,Debit Card,West
O0989,C172,2024-03-11,Debit Card,North
O0990,C390,2024-10-28,Debit Card,North
O0991,C131,2023-10-06,Debit Card,West
O0992,C311,2024-02-11,Debit Card,East
O0993,C022,2023-05-14,Net Banking,South
O0994,C243,2023-10-01,Cash,West
O0995,C040,2023-03-26,Cash,North
O0996,C052,2024-04-26,Cash,South
O0997,C405,2023-07-05,UPI,North
O0998,C100,2023-02-26,Debit Card,West
O0999,C094,2023-08-10,Cash,North
O1000,C164,2024-01-11,Net Banking,South
O1001,C389,2023-01-25,Cash,South
O1002,C332,2023-07-19,Debit Card,West
O1003,C107,2024-01-18,Debit Card,North
O1004,C015,2024-02-21,UPI,North
O1005,C311,2023-02-25,Net Banking,East
O1006,C013,2023-02-14,Cash,North
O1007,C436,2024-01-18,UPI,North
O1008,C195,2024-02-23,Cash,West
O1009,C425,2024-05-19,Credit Card,North
O1010,C374,2023-02-03,Net Banking,West
O1011,C155,2024-06-22,Cash,South
O1012,C199,2024-02-10,Debit Card,South
O1013,C215,2024-04-10,Net Banking,West
O1014,C380,2023-01-02,Debit Card,West
O1015,C442,2024-01-03,Credit Card,West
O1016,C342,2024-02-10,Cash,South
O1017,C170,2023-01-10,UPI,South
O1018,C157,2023-10-17,Debit Card,West
O1019,C086,2024-09-13,Net Banking,South
O1020,C050,2023-07-15,UPI,South
O1021,C253,2023-07-18,Debit Card,East
O1022,C038,2023-05-28,Credit Card,South
O1023,C137,2024-03-21,Debit Card,North
O1024,C488,2024-10-28,Cash,North
O1025,C129,2023-07-14,Credit Card,North
O1026,C324,2024-02-20,Debit Card,South
O1027,C118,2023-01-06,Cash,North
O1028,C019,2024-08-07,Net Banking,North
O1029,C099,2023-10-09,Credit Card,West
O1030,C208,2024-09-18,Debit Card,North
O1031,C206,2024-07-18,UPI,West
O1032,C194,2023-11-14,Net Banking,North
O1033,C212,2023-02-21,Cash,North
O1034,C047,2024-08-13,Net Banking,South
O1035,C178,2024-01-20,Cash,South
O1036,C333,2023-09-09,Credit Card,East
O1037,C435,2024-12-22,Net Banking,West
O1038,C379,2024-02-19,Debit Card,West
O1039,C500,2024-08-19,Credit Card,South
O1040,C400,2023-06-20,UPI,East
O1041,C488,2024-02-10,Cash,North
O1042,C370,2024-01-11,Net Banking,West
O1043,C410,2023-11-17,Cash,West
O1044,C489,2024-08-19,Net Banking,West
O1045,C217,2023-01-26,Cash,North
O1046,C360,2024-01-06,Cash,South
O1047,C419,2023-01-07,UPI,North
O1048,C099,2024-09-02,Credit Card,West
O1049,C225,2023-11-04,Cash,West
O1050,C117,2024-02-13,Credit Card,South
O1051,C024,2023-08-19,Debit Card,South
O1052,C277,2023-10-11,Debit Card,South
O1053,C228,2024-01-10,Debit Card,North
O1054,C276,2024-07-19,Debit Card,South
O1055,C209,2024-04-09,Net Banking,West
O1056,C175,2024-04-21,Cash,North
O1057,C240,2023-02-28,UPI,East
O1058,C271,2024-11-15,Debit Card,North
O1059,C133,2024-04-13,Net Banking,West
O1060,C368,2024-08-25,Net Banking,North
O1061,C231,2024-02-21,Credit Card,North
O1062,C367,2024-10-17,UPI,North
O1063,C330,2023-07-12,Debit Card,South
O1064,C380,2023-10-25,UPI,West
O1065,C058,2024-09-26,UPI,South
O1066,C363,2023-09-08,Credit Card,East
O1067,C039,2024-10-18,UPI,West
O1068,C294,2024-02-23,Debit Card,North
O1069,C485,2023-09-11,Net Banking,North
O1070,C284,2023-02-27,Cash,West
O1071,C457,2024-06-07,UPI,North
O1072,C273,2023-03-15,Cash,South
O1073,C444,2024-01-06,Debit Card,West
O1074,C096,2023-08-03,Credit Card,South
O1075,C151,2024-04-19,Net Banking,North
O1076,C159,2024-10-22,UPI,South
O1077,C143,2024-07-02,Cash,South
O1078,C088,2024-04-02,Cash,North
O1079,C219,2024-10-16,Debit Card,North
O1080,C188,2024-03-17,Net Banking,North
O1081,C340,2023-09-13,UPI,West
O1082,C301,2024-03-18,Credit Card,West
O1083,C170,2024-05-18,Credit Card,South
O1084,C207,2024-04-27,Cash,South
O1085,C466,2023-06-24,UPI,South
O1086,C136,2024-12-07,Debit Card,South
O1087,C396,2024-10-12,Debit Card,North
O1088,C272,2024-02-17,Debit Card,South
O1089,C232,2023-08-13,Credit Card,South
O1090,C230,2024-08-26,Cash,West
O1091,C132,2024-07-15,Net Banking,North
O1092,C061,2023-05-24,Credit Card,North
O1093,C062,2024-06-01,Cash,South
O1094,C366,2024-02-25,Net Banking,South
O1095,C447,2024-03-23,UPI,South
O1096,C218,2024-10-23,Cash,North
O1097,C169,2024-09-12,Credit Card,North
O1098,C483,2024-03-01,Debit Card,North
O1099,C487,2024-01-13,Net Banking,West
O1100,C278,2024-11-10,Debit Card,South
O1101,C349,2023-11-19,Cash,North
O1102,C088,2024-01-12,Debit Card,North
O1103,C051,2024-09-05,Net Banking,East
O1104,C072,2024-07-21,Net Banking,East
O1105,C002,2024-09-26,Credit Card,West
O1106,C257,2023-10-12,Credit Card,South
O1107,C061,2023-09-01,Credit Card,North
O1108,C306,2023-10-18,Cash,East
O1109,C217,2024-05-27,UPI,North
O1110,C001,2023-07-03,UPI,West
O1111,C454,2023-10-22,Cash,West
O1112,C465,2024-02-01,Cash,West
O1113,C247,2024-05-03,UPI,West
O1114,C480,2023-12-02,Debit Card,North
O1115,C090,2023-02-10,Debit Card,South
O1116,C303,2023-01-22,UPI,North
O1117,C347,2024-05-01,Cash,West
O1118,C175,2024-12-24,Cash,North
O1119,C304,2024-10-17,Debit Card,North
O1120,C217,2023-04-05,Cash,North
O1121,C178,2024-09-19,Net Banking,South
O1122,C212,2024-04-20,UPI,North
O1123,C072,2024-04-19,UPI,East
O1124,C381,2023-07-16,Credit Card,South
O1125,C267,2023-09-18,UPI,South
O1126,C270,2024-08-22,Net Banking,South
O1127,C047,2023-03-03,Credit Card,South
O1128,C369,2024-04-08,Net Banking,East
O1129,C477,2023-02-02,Net Banking,West
O1130,C342,2024-05-03,Net Banking,South
O1131,C001,2024-08-07,Credit Card,West
O1132,C090,2023-09-10,Debit Card,South
O1133,C454,2023-07-22,Debit Card,West
O1134,C214,2023-01-01,UPI,East
O1135,C379,2024-11-05,UPI,West
O1136,C387,2024-10-15,Credit Card,North
O1137,C416,2024-06-07,Cash,North
O1138,C333,2024-05-14,Cash,East
O1139,C183,2023-07-10,UPI,North
O1140,C270,2024-04-25,Credit Card,South
O1141,C377,2024-02-24,Credit Card,North
O1142,C202,2024-03-04,Cash,West
O1143,C375,2023-10-20,Debit Card,North
O1144,C466,2024-12-25,UPI,South
O1145,C012,2024-04-08,Net Banking,West
O1146,C172,2024-11-25,Debit Card,North
O1147,C180,2024-02-28,Cash,North
O1148,C279,2024-11-27,UPI,East
O1149,C130,2024-02-11,Cash,West
O1150,C392,2024-12-04,Net Banking,West
O1151,C421,2023-12-25,Debit Card,South
O1152,C335,2023-06-12,UPI,North
O1153,C045,2024-04-10,Credit Card,North
O1154,C499,2024-11-02,Credit Card,North
O1155,C154,2023-03-23,Net Banking,South
O1156,C260,2024-01-27,UPI,North
O1157,C344,2024-04-25,UPI,North
O1158,C287,2024-06-21,Cash,West
O1159,C475,2024-12-23,Net Banking,North
O1160,C486,2024-01-12,Debit Card,South
O1161,C433,2024-10-19,Net Banking,East
O1162,C152,2023-12-12,Cash,North
O1163,C282,2024-01-28,Credit Card,South
O1164,C257,2023-03-08,Credit Card,South
O1165,C288,2023-02-25,UPI,North
O1166,C497,2023-11-02,Net Banking,North
O1167,C261,2024-07-08,Credit Card,West
O1168,C232,2023-08-23,Credit Card,South
O1169,C200,2023-05-11,UPI,South
O1170,C112,2023-09-25,Credit Card,South
O1171,C318,2024-05-05,Cash,North
O1172,C348,2024-03-02,Net Banking,West
O1173,C094,2024-05-23,Net Banking,North
O1174,C325,2024-04-26,UPI,South
O1175,C058,2024-01-16,UPI,South
O1176,C128,2024-11-10,Net Banking,West
O1177,C197,2023-01-07,Debit Card,West
O1178,C340,2024-09-20,Net Banking,West
O1179,C101,2024-10-05,Net Banking,North
O1180,C116,2023-09-07,Cash,North
O1181,C447,2023-02-06,Debit Card,South
O1182,C001,2024-03-02,Net Banking,West
O1183,C190,2024-02-12,Cash,North
O1184,C276,2024-12-23,Debit Card,South
O1185,C298,2024-05-09,Cash,North
O1186,C372,2024-12-16,Credit Card,North
O1187,C352,2024-09-06,Debit Card,West
O1188,C142,2024-02-05,Credit Card,West
O1189,C120,2023-02-22,Cash,South
O1190,C153,2024-06-20,Debit Card,West
O1191,C007,2023-08-11,Net Banking,North
O1192,C144,2023-10-15,Debit Card,South
O1193,C099,2023-06-22,Cash,West
O1194,C364,2023-12-07,Net Banking,West
O1195,C122,2024-05-23,Net Banking,East
O1196,C395,2024-01-02,Credit Card,South
O1197,C218,2023-03-16,Credit Card,North
O1198,C493,2023-07-06,Credit Card,West
O1199,C172,2024-03-15,UPI,North
O1200,C383,2024-11-10,UPI,West
O1201,C441,2023-09-09,UPI,South
O1202,C047,2023-02-06,Credit Card,South
O1203,C120,2023-09-03,Cash,South
O1204,C293,2024-12-08,Cash,North
O1205,C103,2023-02-16,Net Banking,North
O1206,C204,2024-06-10,Cash,East
O1207,C206,2024-04-28,Cash,West
O1208,C122,2023-10-22,Cash,East
O1209,C323,2023-11-13,Credit Card,South
O1210,C331,2023-12-27,UPI,South
O1211,C181,2024-07-03,Debit Card,West
O1212,C048,2023-09-01,Net Banking,West
O1213,C410,2024-08-13,UPI,West
O1214,C076,2023-12-04,UPI,East
O1215,C287,2023-02-05,Net Banking,West
O1216,C473,2024-01-28,Credit Card,North
O1217,C045,2024-12-22,UPI,North
O1218,C199,2024-03-20,Credit Card,South
O1219,C397,2024-03-15,Debit Card,West
O1220,C438,2024-11-23,Debit Card,East
O1221,C347,2023-08-21,Net Banking,West
O1222,C015,2023-10-03,Debit Card,North
O1223,C364,2024-01-05,Debit Card,West
O1224,C442,2024-10-07,Debit Card,West
O1225,C294,2024-02-24,Debit Card,North
O1226,C489,2024-11-12,UPI,West
O1227,C155,2023-08-27,UPI,South
O1228,C340,2024-02-13,Net Banking,West
O1229,C466,2023-03-01,Cash,South
O1230,C293,2024-11-27,Debit Card,North
